ano,m?,dia,dia_juliano,hora,calor_sens [W/m2],vel_atri [m/s],vel_convc [m/s],grad_temp[K/m],altura_mist_ convec [m],altura_mist_ convec_mec [m],MoninObukhov[m],comp_rug_sup[m],bowen,albedo ,velo_vento[m/s],dir_vento[?],alt_anemometro[m],temp[K],temp[?C],alt_medicao[m],cod_prec,precip[mm/hr],umid_rela[%],pressao[mb],cob_nuvens,ajuste,interpolacao
23,9,25,8,10,100.8,0.221,1.26,0.014,715,251,-9.7,0.789,0.65,0.18,1,999,14,294.1,20.95,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,9,25,8,11,162.3,0.514,1.516,0.013,774,884,-75.3,0.8408,0.65,0.17,3.1,154,14,294.1,20.95,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,9,25,8,12,176.4,0.518,1.584,0.013,812,895,-71.1,0.8464,0.65,0.17,3.1,196,14,293.1,19.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,25,8,13,177.7,0.454,1.611,0.014,848,738,-47.4,0.8408,0.65,0.17,2.6,168,14,293.1,19.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,25,8,14,165.8,0.706,1.626,0.006,935,1424,-191.4,0.8408,0.65,0.17,4.6,155,14,293.1,19.95,2,0,0,93,1010,6,NAD-SFC,NoSubs
23,9,25,8,15,140.2,0.635,1.584,0.009,1024,1223,-164.6,0.8408,0.65,0.17,4.1,171,14,292.1,18.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,25,8,16,102.6,0.291,1.449,0.012,1069,529,-21.6,0.8155,0.65,0.19,1.5,232,14,292.1,18.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,25,8,17,54.4,0.276,1.18,0.012,1090,352,-34.8,0.8575,0.65,0.24,1.5,281,14,292.1,18.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,25,8,18,2.5,0.154,0.425,0.012,1091,154,-129.6,0.789,0.65,0.43,1,999,14,292.1,18.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,25,8,19,-25.2,0.282,-9,-9,-999,360,80.5,0.8408,0.65,1,2.6,138,14,292.1,18.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,25,8,20,-5.2,0.099,-9,-9,-999,114,16.5,0.6665,0.65,1,1.5,130,14,292.1,18.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,25,8,21,-27.8,0.376,-9,-9,-999,554,172.1,0.7777,0.65,1,3.1,87,14,292.1,18.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,25,8,22,-20.2,0.272,-9,-9,-999,346,89.6,0.6665,0.65,1,2.6,131,14,291.1,17.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,25,8,23,-5.2,0.099,-9,-9,-999,109,16.5,0.6665,0.65,1,1.5,128,14,292.1,18.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,25,8,24,-5.2,0.099,-9,-9,-999,74,16.5,0.6665,0.65,1,1.5,108,14,292.1,18.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,26,9,1,-5.2,0.099,-9,-9,-999,74,16.5,0.6665,0.65,1,1.5,97,14,292.1,18.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,26,9,2,-14.2,0.192,-9,-9,-999,202,45,0.8408,0.65,1,2.1,142,14,292.1,18.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,26,9,3,-20.2,0.272,-9,-9,-999,340,89.6,0.6665,0.65,1,2.6,115,14,291.1,17.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,26,9,4,-10.9,0.146,-9,-9,-999,144,26,0.6665,0.65,1,2.1,111,14,291.1,17.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,26,9,5,-5.2,0.099,-9,-9,-999,75,16.5,0.6665,0.65,1,1.5,98,14,292.1,18.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,26,9,6,-11.1,0.15,-9,-9,-999,139,27.2,0.6665,0.65,1,2.1,114,14,292.1,18.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,26,9,7,-10.8,0.389,-9,-9,-999,582,491,0.6665,0.65,0.5,3.1,123,14,292.1,18.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,26,9,8,33.9,0.434,0.597,0.006,227,686,-217.9,0.6665,0.65,0.26,3.1,104,14,292.1,18.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,26,9,9,71,0.473,0.928,0.006,405,780,-134.2,0.7777,0.65,0.19,3.1,83,14,292.1,18.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,26,9,10,100.7,0.293,1.168,0.006,570,408,-22.6,0.8464,0.65,0.18,1.5,189,14,292.1,18.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,26,9,11,121.6,0.377,1.344,0.006,721,555,-39.7,0.8464,0.65,0.17,2.1,183,14,292.6,19.45,2,0,0,97,1010,8,NAD-SFC,NoSubs
23,9,26,9,12,132.6,0.372,1.458,0.006,843,545,-35,0.7857,0.65,0.17,2.1,320,14,293.1,19.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,26,9,13,133.5,0.496,1.516,0.008,942,837,-82.2,0.7857,0.65,0.17,3.1,333,14,293.1,19.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,26,9,14,124.9,0.889,1.526,0.006,1026,2012,-506.9,0.7857,0.65,0.17,6.2,341,14,294.1,20.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,26,9,15,106.4,0.741,1.478,0.007,1094,1566,-344.9,0.7857,0.65,0.17,5.1,345,14,295.1,21.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,26,9,16,77.8,0.477,1.349,0.015,1138,877,-125.8,0.7857,0.65,0.19,3.1,344,14,294.1,20.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,26,9,17,42.2,0.639,1.109,0.015,1164,1224,-556.5,0.7223,0.65,0.24,4.6,10,14,295.1,21.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,26,9,18,3.4,0.641,0.478,0.015,1166,1230,-7040.6,0.7857,0.65,0.43,4.6,357,14,295.1,21.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,26,9,19,-27.7,0.378,-9,-9,-999,632,175.9,0.7857,0.65,1,3.1,343,14,295.1,21.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,26,9,20,-12.5,0.171,-9,-9,-999,236,36,0.7223,0.65,1,2.1,37,14,295.1,21.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,26,9,21,-5.5,0.099,-9,-9,-999,82,15.7,0.6665,0.65,1,1.5,99,14,295.1,21.95,2,0,0,94,1010,7,NAD-SFC,NoSubs
23,9,26,9,22,-25.1,0.285,-9,-9,-999,365,82.6,0.8464,0.65,1,2.6,212,14,295.1,21.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,26,9,23,-33.5,0.379,-9,-9,-999,560,146.6,0.8575,0.65,1,3.1,284,14,295.1,21.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,26,9,24,-22.3,0.252,-9,-9,-999,314,64.8,0.6665,0.65,1,2.6,108,14,295.1,21.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,27,0,1,-11.7,0.142,-9,-9,-999,135,22,0.7223,0.65,1,2.1,35,14,295.1,21.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,27,0,2,-32.3,0.365,-9,-9,-999,530,136,0.7857,0.65,1,3.1,342,14,295.1,21.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,27,0,3,-52.9,0.599,-9,-9,-999,1113,365.9,0.7857,0.65,1,4.6,337,14,295.1,21.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,27,0,4,-64,0.762,-9,-9,-999,1592,622.2,0.7857,0.65,1,5.7,343,14,295.1,21.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,27,0,5,-52.9,0.599,-9,-9,-999,1145,365.9,0.7857,0.65,1,4.6,320,14,295.1,21.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,27,0,6,-64,0.762,-9,-9,-999,1592,622.2,0.7857,0.65,1,5.7,328,14,295.1,21.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,27,0,7,-12.6,0.558,-9,-9,-999,1049,1245.2,0.7857,0.65,0.49,4.1,332,14,295.1,21.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,27,0,8,47.4,0.348,0.709,0.005,271,544,-80.3,0.8575,0.65,0.25,2.1,285,14,295.1,21.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,27,0,9,97.1,0.286,1.131,0.005,537,371,-21.7,0.7857,0.65,0.19,1.5,327,14,295.1,21.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,9,27,0,10,102.6,0.354,1.269,0.006,719,506,-39,0.7223,0.65,0.18,2.1,12,14,295.1,21.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,27,0,11,122.8,0.439,1.414,0.006,830,699,-62.2,0.8408,0.65,0.17,2.6,142,14,294.1,20.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,27,0,12,178.3,0.567,1.684,0.007,966,1024,-92.2,0.7777,0.65,0.17,3.6,89,14,294.1,20.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,27,0,13,179.8,0.444,1.756,0.007,1087,724,-43.9,0.7777,0.65,0.17,2.6,84,14,295.1,21.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,27,0,14,168.6,0.54,1.773,0.008,1192,951,-84.1,0.6665,0.65,0.17,3.6,100,14,297.1,23.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,9,27,0,15,142.4,0.592,1.71,0.009,1268,1093,-131.5,0.6665,0.65,0.17,4.1,108,14,295.1,21.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,27,0,16,105.1,0.561,1.569,0.009,1326,1010,-151.2,0.8408,0.65,0.19,3.6,163,14,296.1,22.95,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,9,27,0,17,56,1.332,1.28,0.005,1350,3690,-3799.9,0.8464,0.65,0.24,9.3,192,14,294.1,20.95,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,9,27,0,18,4.4,1.398,0.549,0.005,1355,3947,-8888,0.8464,0.65,0.42,9.8,191,14,295.1,21.95,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,9,27,0,19,-64,1.388,-9,-9,-999,3926,3762,0.8464,0.65,1,9.8,194,14,294.1,20.95,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,9,27,0,20,-64,1.676,-9,-9,-999,3997,6623.8,0.8464,0.65,1,11.8,193,14,293.1,19.95,2,0,0,68,1010,3,NAD-SFC,NoSubs
23,9,27,0,21,-64,1.6,-9,-9,-999,4000,5766.4,0.8408,0.65,1,11.3,178,14,292.1,18.95,2,0,0,68,1010,3,NAD-SFC,NoSubs
23,9,27,0,22,-64,1.388,-9,-9,-999,3930,3762,0.8464,0.65,1,9.8,191,14,291.1,17.95,2,0,0,68,1010,3,NAD-SFC,NoSubs
23,9,27,0,23,-64,1.604,-9,-9,-999,3996,5807.7,0.8464,0.65,1,11.3,191,14,291.1,17.95,2,0,0,68,1010,2,NAD-SFC,Sub_CC
23,9,27,0,24,-64,1.153,-9,-9,-999,3100,2156.6,0.8408,0.65,1,8.2,178,14,290.1,16.95,2,0,0,72,1010,1,NAD-SFC,NoSubs
23,9,28,1,1,-64,1.316,-9,-9,-999,3597,3204.1,0.8464,0.65,1,9.3,184,14,290.1,16.95,2,0,0,72,1010,1,NAD-SFC,NoSubs
23,9,28,1,2,-64,0.935,-9,-9,-999,2389,1149.8,0.8464,0.65,1,6.7,188,14,290.1,16.95,2,0,0,72,1010,6,NAD-SFC,NoSubs
23,9,28,1,3,-64,1.156,-9,-9,-999,2964,2172.3,0.8464,0.65,1,8.2,202,14,289.1,15.95,2,0,0,82,1010,6,NAD-SFC,NoSubs
23,9,28,1,4,-64,1.083,-9,-9,-999,2722,1785.5,0.8464,0.65,1,7.7,191,14,289.1,15.95,2,0,0,82,1010,6,NAD-SFC,NoSubs
23,9,28,1,5,-64,0.784,-9,-9,-999,1798,677.4,0.8464,0.65,1,5.7,203,14,288.1,14.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,28,1,6,-55.5,0.615,-9,-9,-999,1213,378,0.8464,0.65,1,4.6,197,14,289.1,15.95,2,0,0,77,1010,6,NAD-SFC,NoSubs
23,9,28,1,7,-23.1,0.803,-9,-9,-999,1721,2014.2,0.8464,0.65,0.48,5.7,215,14,289.1,15.95,2,0,0,72,1010,6,NAD-SFC,NoSubs
23,9,28,1,8,46.4,0.607,0.99,0.01,754,1182,-434.7,0.8464,0.65,0.25,4.1,212,14,289.1,15.95,2,0,0,72,1010,6,NAD-SFC,NoSubs
23,9,28,1,9,103.5,0.562,1.395,0.009,945,1016,-154.2,0.8464,0.65,0.19,3.6,186,14,289.1,15.95,2,0,0,72,1010,1,NAD-SFC,NoSubs
23,9,28,1,10,149.3,0.385,1.683,0.01,1151,602,-34.4,0.8464,0.65,0.18,2.1,224,14,290.1,16.95,2,0,0,72,1010,1,NAD-SFC,NoSubs
23,9,28,1,11,181.3,0.776,1.847,0.012,1253,1641,-232.2,0.8464,0.65,0.17,5.1,198,14,291.1,17.95,2,0,0,68,1010,1,NAD-SFC,NoSubs
23,9,28,1,12,199.2,0.858,1.921,0.021,1286,1902,-286,0.8464,0.65,0.17,5.7,186,14,292.1,18.95,2,0,0,64,1010,3,NAD-SFC,NoSubs
23,9,28,1,13,200.7,0.713,1.942,0.007,1318,1476,-162.7,0.8408,0.65,0.17,4.6,177,14,293.1,19.95,2,0,0,64,1010,3,NAD-SFC,NoSubs
23,9,28,1,14,187.3,0.71,1.912,0.007,1347,1438,-172.4,0.8408,0.65,0.17,4.6,154,14,294.1,20.95,2,0,0,64,1010,3,NAD-SFC,NoSubs
23,9,28,1,15,158,0.705,1.817,0.007,1370,1420,-199.3,0.8408,0.65,0.17,4.6,159,14,293.1,19.95,2,0,0,68,1010,3,NAD-SFC,NoSubs
23,9,28,1,16,115.4,0.629,1.655,0.007,1417,1206,-194.1,0.8408,0.65,0.19,4.1,146,14,294.1,20.95,2,0,0,64,1010,3,NAD-SFC,NoSubs
23,9,28,1,17,60.5,0.545,1.345,0.007,1449,976,-241.4,0.8408,0.65,0.24,3.6,148,14,294.1,20.95,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,9,28,1,18,4.4,0.812,0.56,0.019,1451,1754,-8888,0.8408,0.65,0.42,5.7,139,14,294.1,20.95,2,0,0,64,1010,6,NAD-SFC,NoSubs
23,9,28,1,19,-63.8,0.717,-9,-9,-999,1473,520.8,0.6665,0.65,1,5.7,126,14,293.1,19.95,2,0,0,68,1010,6,NAD-SFC,NoSubs
23,9,28,1,20,-22.3,0.251,-9,-9,-999,645,63.9,0.6665,0.65,1,2.6,109,14,293.1,19.95,2,0,0,68,1010,6,NAD-SFC,NoSubs
23,9,28,1,21,-30.4,0.34,-9,-9,-999,480,116.9,0.6665,0.65,1,3.1,91,14,292.1,18.95,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,9,28,1,22,-2.8,0.07,-9,-9,-999,198,10.9,0.789,0.65,1,1,999,14,292.1,18.95,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,9,28,1,23,-6.5,0.107,-9,-9,-999,86,16.9,0.8408,0.65,1,1.5,166,14,292.1,18.95,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,9,28,1,24,-0.7,0.035,-9,-9,-999,19,5.4,0.789,0.65,1,0.5,999,14,291.1,17.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,29,2,1,-13.8,0.15,-9,-9,-999,140,22.1,0.8575,0.65,1,2.1,273,14,291.1,17.95,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,9,29,2,2,-3,0.07,-9,-9,-999,47,10.1,0.789,0.65,1,1,999,14,291.1,17.95,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,9,29,2,3,-13.3,0.179,-9,-9,-999,182,38.9,0.7777,0.65,1,2.1,77,14,291.1,17.95,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,9,29,2,4,-2.5,0.07,-9,-9,-999,53,11.9,0.789,0.65,1,1,999,14,290.1,16.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,29,2,5,-5.2,0.099,-9,-9,-999,74,16.5,0.6665,0.65,1,1.5,97,14,291.1,17.95,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,9,29,2,6,-2.5,0.07,-9,-9,-999,44,12,0.789,0.65,1,1,999,14,292.1,18.95,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,9,29,2,7,-1.2,0.066,-9,-9,-999,40,21,0.6665,0.65,0.47,1,109,14,291.1,17.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,29,2,8,48.1,0.265,0.812,0.005,401,327,-34.8,0.7777,0.65,0.25,1.5,56,14,291.1,17.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,29,2,9,72.7,0.413,1.102,0.005,664,638,-87.5,0.7857,0.65,0.19,2.6,340,14,290.4,17.25,2,0,0,96,1010,8,NAD-SFC,NoSubs
23,9,29,2,10,102.1,0.354,1.377,0.005,922,508,-39.2,0.7223,0.65,0.18,2.1,34,14,290.1,16.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,29,2,11,122.9,0.353,1.584,0.005,1165,503,-32.1,0.6665,0.65,0.17,2.1,96,14,291.1,17.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,29,2,12,133.7,0.376,1.68,0.005,1279,554,-36,0.8155,0.65,0.17,2.1,266,14,291.6,18.45,2,0,0,91,1010,8,NAD-SFC,NoSubs
23,9,29,2,13,134.6,0.446,1.728,0.005,1384,713,-59.2,0.8575,0.65,0.17,2.6,274,14,292.1,18.95,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,9,29,2,14,125.8,0.228,1.727,0.005,1477,306,-8.5,0.789,0.65,0.17,1,999,14,293.1,19.95,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,9,29,2,15,107.1,0.675,1.657,0.005,1532,1330,-258.3,0.7777,0.65,0.17,4.6,56,14,294.1,20.95,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,9,29,2,16,105.6,0.597,1.671,0.005,1592,1116,-181.6,0.7223,0.65,0.19,4.1,36,14,295.1,21.95,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,9,29,2,17,57,0.595,1.369,0.005,1625,1101,-332.5,0.7777,0.65,0.24,4.1,58,14,294.1,20.95,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,9,29,2,18,5.1,0.623,0.615,0.005,1630,1180,-4253.5,0.7223,0.65,0.42,4.6,32,14,295.1,21.95,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,9,29,2,19,-51.3,0.581,-9,-9,-999,1066,344,0.7223,0.65,1,4.6,6,14,295.1,21.95,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,9,29,2,20,-51.5,0.581,-9,-9,-999,1062,342.6,0.7223,0.65,1,4.6,19,14,294.1,20.95,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,9,29,2,21,-59.2,0.574,-9,-9,-999,1043,287,0.7223,0.65,1,4.6,15,14,294.1,20.95,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,9,29,2,22,-31.3,0.352,-9,-9,-999,549,125.5,0.7223,0.65,1,3.1,12,14,293.1,19.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,9,29,2,23,-31.3,0.352,-9,-9,-999,502,125.5,0.7223,0.65,1,3.1,21,14,293.1,19.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,9,29,2,24,-23.3,0.262,-9,-9,-999,326,69.4,0.7223,0.65,1,2.6,22,14,293.1,19.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,30,3,1,-11.7,0.142,-9,-9,-999,137,21.9,0.7223,0.65,1,2.1,2,14,293.1,19.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,30,3,2,-12.1,0.145,-9,-9,-999,133,22.8,0.7777,0.65,1,2.1,45,14,293.1,19.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,30,3,3,-23.3,0.262,-9,-9,-999,321,69.4,0.7223,0.65,1,2.6,13,14,293.1,19.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,30,3,4,-23.3,0.262,-9,-9,-999,321,69.4,0.7223,0.65,1,2.6,5,14,293.1,19.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,30,3,5,-46.4,0.524,-9,-9,-999,910,278.7,0.7857,0.65,1,4.1,349,14,294.1,20.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,30,3,6,-25.4,0.286,-9,-9,-999,423,82.7,0.8575,0.65,1,2.6,303,14,293.1,19.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,30,3,7,-2.9,0.355,-9,-9,-999,507,1379.8,0.7857,0.65,0.46,2.6,346,14,294.1,20.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,30,3,8,49.8,0.274,0.801,0.005,371,347,-37,0.8575,0.65,0.25,1.5,296,14,293.1,19.95,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,9,30,3,9,74.4,0.361,1.087,0.005,622,521,-57.1,0.8575,0.65,0.19,2.1,295,14,293.1,19.95,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,9,30,3,10,103.8,0.492,1.346,0.005,846,827,-103.2,0.8155,0.65,0.17,3.1,256,14,293.1,19.95,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,9,30,3,11,123.8,0.229,1.494,0.005,972,340,-8.8,0.8155,0.65,0.17,1,241,14,292.1,18.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,30,3,12,134.7,0.62,1.599,0.005,1094,1173,-159.7,0.7857,0.65,0.17,4.1,326,14,293.1,19.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,30,3,13,135.4,0.621,1.653,0.005,1204,1173,-159,0.7857,0.65,0.17,4.1,343,14,293.1,19.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,9,30,3,14,126.6,0.556,1.658,0.007,1300,1000,-121.9,0.7857,0.65,0.17,3.6,326,14,294.1,20.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,30,3,15,143.5,0.686,1.772,0.009,1399,1362,-202.8,0.7857,0.65,0.17,4.6,342,14,294.1,20.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,9,30,3,16,106.1,0.741,1.629,0.01,1470,1528,-345.7,0.7857,0.65,0.19,5.1,330,14,295.1,21.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,9,30,3,17,57.8,0.808,1.342,0.01,1507,1739,-822.2,0.7857,0.65,0.23,5.7,338,14,295.1,21.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,9,30,3,18,4.5,0.572,0.572,0.01,1509,1104,-3788.5,0.7857,0.65,0.42,4.1,354,14,295.1,21.95,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,9,30,3,19,-37.8,0.516,-9,-9,-999,897,327.4,0.7223,0.65,1,4.1,8,14,295.1,21.95,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,9,30,3,20,-28.6,0.39,-9,-9,-999,598,186.1,0.8464,0.65,1,3.1,187,14,294.1,20.95,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,9,30,3,21,-27.9,0.378,-9,-9,-999,558,174.3,0.7857,0.65,1,3.1,353,14,293.1,19.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,30,3,22,-0.6,0.035,-9,-9,-999,362,6,0.789,0.65,1,0.5,999,14,293.1,19.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,9,30,3,23,-5.9,0.107,-9,-9,-999,117,18.6,0.8408,0.65,1,1.5,169,14,293.1,19.95,2,0,0,97,1010,8,NAD-SFC,NoSubs
23,9,30,3,24,-28.8,0.389,-9,-9,-999,583,184.4,0.8464,0.65,1,3.1,203,14,292.1,18.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,1,4,1,-22.4,0.302,-9,-9,-999,402,110.5,0.8408,0.65,1,2.6,141,14,291.1,17.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,1,4,2,-5.2,0.099,-9,-9,-999,130,16.5,0.6665,0.65,1,1.5,95,14,291.1,17.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,10,1,4,3,-2.5,0.07,-9,-9,-999,46,11.9,0.789,0.65,1,1,999,14,291.1,17.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,1,4,4,-2.5,0.069,-9,-9,-999,44,11.9,0.7777,0.65,1,1,48,14,291.1,17.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,10,1,4,5,-5.7,0.104,-9,-9,-999,81,18,0.789,0.65,1,1.5,999,14,292.1,18.95,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,10,1,4,6,-22.4,0.302,-9,-9,-999,398,111.1,0.8408,0.65,1,2.6,176,14,292.1,18.95,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,10,1,4,7,-7.1,0.953,-9,-9,-999,2233,8888,0.8464,0.65,0.46,6.7,210,14,292.1,18.95,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,10,1,4,8,37.8,0.824,0.638,0.006,247,1825,-1331.1,0.8464,0.65,0.25,5.7,182,14,292.1,18.95,2,0,0,78,1010,8,NAD-SFC,NoSubs
23,10,1,4,9,110,0.759,1.14,0.006,486,1598,-357.7,0.8408,0.65,0.19,5.1,174,14,292.1,18.95,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,10,1,4,10,139.2,0.98,1.377,0.006,676,2319,-608.5,0.8408,0.65,0.17,6.7,173,14,292.1,18.95,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,10,1,4,11,166.4,1.192,1.577,0.006,850,3102,-915.7,0.8464,0.65,0.17,8.2,185,14,292.1,18.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,10,1,4,12,180.7,1.262,1.717,0.007,1011,3387,-1002.1,0.8464,0.65,0.17,8.7,180,14,293.1,19.95,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,10,1,4,13,181.6,1.259,1.794,0.007,1148,3392,-991,0.8408,0.65,0.17,8.7,178,14,293.1,19.95,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,10,1,4,14,189.2,1.346,1.885,0.008,1278,3728,-1161.1,0.8464,0.65,0.17,9.3,188,14,294.1,20.95,2,0,0,75,1010,3,NAD-SFC,NoSubs
23,10,1,4,15,160.1,1.343,1.828,0.008,1377,3736,-1363.5,0.8464,0.65,0.17,9.3,192,14,294.1,20.95,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,10,1,4,16,117.5,1.255,1.677,0.007,1448,3407,-1516,0.8464,0.65,0.19,8.7,187,14,295.1,21.95,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,10,1,4,17,62.5,1.108,1.37,0.006,1483,2857,-1960.5,0.8464,0.65,0.23,7.7,187,14,295.1,21.95,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,10,1,4,18,2.9,1.167,0.491,0.006,1485,3016,-8888,0.8408,0.65,0.41,8.2,145,14,295.1,21.95,2,0,0,69,1010,3,NAD-SFC,NoSubs
